82.429	-164.17	0.0024048
82.573	-161.47	0.0022708
82.727	-158.88	0.0021333
85.262	156.42	0.0025735
85.189	159.31	0.0026936
85.127	162.29	0.0027991
85.076	165.33	0.002886
85.04	168.43	0.002951
85.017	171.57	0.0029912
85.01	174.73	0.0030049
85.017	177.88	0.0029916
85.039	-178.98	0.0029517
85.076	-175.88	0.0028871
85.126	-172.84	0.0028005
85.188	-169.86	0.0026952
85.26	-166.97	0.0025752
85.342	-164.17	0.0024445
85.432	-161.47	0.0023068
85.527	-158.88	0.0021657
88.25	156.42	0.0025964
88.223	159.31	0.0027184
88.2	162.29	0.0028255
88.182	165.33	0.0029138
88.168	168.43	0.0029798
88.16	171.57	0.0030207
88.157	174.73	0.0030347
88.16	177.88	0.0030211
88.168	-178.98	0.0029806
88.181	-175.88	0.0029149
88.2	-172.84	0.0028269
88.223	-169.86	0.00272
88.25	-166.97	0.0025982
88.28	-164.17	0.0024655
88.313	-161.47	0.0023259
88.349	-158.88	0.0021829

86.405	25.984	0.0022885
86.333	23.306	0.0024285
86.267	20.525	0.0025624
86.207	17.649	0.0026862
86.156	14.687	0.0027961
86.114	11.652	0.0028881
86.083	8.5593	0.0029584
86.063	5.4254	0.0030043
86.054	2.2686	0.0030236
86.058	-0.89228	0.0030156
86.073	-4.0379	0.0029805
86.1	-7.1498	0.00292
86.138	-10.21	0.0028366
86.185	-13.204	0.0027337
86.241	-16.118	0.0026151
86.305	-18.939	0.0024848
89.281	25.984	0.0023015
89.266	23.306	0.0024429
89.253	20.525	0.0025781
89.241	17.649	0.0027033
89.231	14.687	0.0028143
89.223	11.652	0.0029073
89.216	8.5593	0.0029784
89.212	5.4254	0.0030248
89.211	2.2686	0.0030444
89.211	-0.89228	0.0030362
89.214	-4.0379	0.0030008
89.22	-7.1498	0.0029396
89.227	-10.21	0.0028552
89.237	-13.204	0.0027512
89.248	-16.118	0.0026313
89.261	-18.939	0.0024998
92.16	25.984	0.0022972
92.204	23.306	0.0024381
92.244	20.525	0.0025728
92.279	17.649	0.0026976
92.31	14.687	0.0028082
92.335	11.652	0.0029008
92.354	8.5593	0.0029717
92.366	5.4254	0.0030179
92.371	2.2686	0.0030374
92.369	-0.89228	0.0030293
92.36	-4.0379	0.002994
92.344	-7.1498	0.002933
92.321	-10.21	0.002849
92.293	-13.204	0.0027453
92.259	-16.118	0.0026259
92.221	-18.939	0.0024948
95.029	25.984	0.0022756
95.13	23.306	0.0024142
95.222	20.525	0.0025468
95.305	17.649	0.0026694
95.376	14.687	0.0027781
95.434	11.652	0.002869
95.478	8.5593	0.0029386
95.506	5.4254	0.002984
95.518	2.2686	0.0030031
95.513	-0.89228	0.0029951
95.492	-4.0379	0.0029605
95.454	-7.1498	0.0029006
95.402	-10.21	0.0028181
95.336	-13.204	0.0027163
95.258	-16.118	0.0025989
95.169	-18.939	0.00247
97.873	25.984	0.0022376
98.029	23.306	0.0023723
98.172	20.525	0.002501
98.301	17.649	0.0026199
98.411	14.687	0.0027252
98.502	11.652	0.0028133
98.57	8.5593	0.0028806
98.613	5.4254	0.0029244
98.631	2.2686	0.0029429
98.624	-0.89228	0.0029352
98.591	-4.0379	0.0029017
98.533	-7.1498	0.0028438
98.451	-10.21	0.002764
98.349	-13.204	0.0026653
98.228	-16.118	0.0025516
98.09	-18.939	0.0024265
100.68	25.984	0.0021845
100.89	23.306	0.0023139
101.08	20.525	0.0024372
101.25	17.649	0.002551
101.4	14.687	0.0026517
101.52	11.652	0.0027358
101.61	8.5593	0.0028001
101.67	5.4254	0.0028419
101.69	2.2686	0.0028595
101.68	-0.89228	0.0028522
101.64	-4.0379	0.0028202
101.56	-7.1498	0.002765
101.45	-10.21	0.0026887
101.32	-13.204	0.0025945
101.15	-16.118	0.0024857
100.97	-18.939	0.0023658
103.43	25.984	0.0021183
103.69	23.306	0.002241
103.93	20.525	0.0023578
104.14	17.649	0.0024654
104.33	14.687	0.0025605
104.48	11.652	0.0026398
104.59	8.5593	0.0027003
104.66	5.4254	0.0027396
104.69	2.2686	0.0027562
104.68	-0.89228	0.0027493
104.62	-4.0379	0.0027192
104.53	-7.1498	0.0026672
104.39	-10.21	0.0025954
104.22	-13.204	0.0025065
104.02	-16.118	0.0024037
103.79	-18.939	0.0022903
106.13	25.984	0.0020409
106.43	23.306	0.0021561
106.71	20.525	0.0022656
106.96	17.649	0.0023661
107.18	14.687	0.0024548
107.36	11.652	0.0025287
107.49	8.5593	0.002585
107.57	5.4254	0.0026215
107.61	2.2686	0.0026369
107.59	-0.89228	0.0026305
107.53	-4.0379	0.0026026
107.42	-7.1498	0.0025542
107.26	-10.21	0.0024874
107.06	-13.204	0.0024045
106.82	-16.118	0.0023084
106.55	-18.939	0.0022023
108.75	25.984	0.0019548
109.1	23.306	0.0020619
109.42	20.525	0.0021633
109.7	17.649	0.0022563
109.95	14.687	0.0023382
110.15	11.652	0.0024062
110.3	8.5593	0.002458
110.39	5.4254	0.0024916
110.43	2.2686	0.0025058
110.42	-0.89228	0.0024999
110.34	-4.0379	0.0024742
110.22	-7.1498	0.0024298
110.04	-10.21	0.0023682
109.81	-13.204	0.0022917
109.54	-16.118	0.002203
109.23	-18.939	0.0021047
111.29	25.984	0.0018622
111.68	23.306	0.0019609
112.03	20.525	0.002054
112.35	17.649	0.0021392
112.62	14.687	0.0022141
112.84	11.652	0.0022761
113.01	8.5593	0.0023233
113.11	5.4254	0.0023539
113.16	2.2686	0.0023668
113.14	-0.89228	0.0023614
113.06	-4.0379	0.0023381
112.92	-7.1498	0.0022976
112.72	-10.21	0.0022414
112.47	-13.204	0.0021716
112.17	-16.118	0.0020904
111.83	-18.939	0.0020002
113.75	25.984	0.0017654
114.17	23.306	0.0018556
114.56	20.525	0.0019404
114.9	17.649	0.0020178
115.2	14.687	0.0020856
115.44	11.652	0.0021418
115.61	8.5593	0.0021844
115.73	5.4254	0.002212
115.78	2.2686	0.0022236
115.76	-0.89228	0.0022187
115.67	-4.0379	0.0021977
115.52	-7.1498	0.0021611
115.3	-10.21	0.0021104
115.03	-13.204	0.0020472
114.7	-16.118	0.0019735
114.33	-18.939	0.0018914
116.12	25.984	0.0016665
116.57	23.306	0.0017483
116.98	20.525	0.001825
117.35	17.649	0.0018948
117.66	14.687	0.0019558
117.92	11.652	0.0020062
118.11	8.5593	0.0020443
118.24	5.4254	0.002069
118.29	2.2686	0.0020794
118.27	-0.89228	0.0020751
118.17	-4.0379	0.0020563
118.01	-7.1498	0.0020235
117.78	-10.21	0.001978
117.49	-13.204	0.0019212
117.14	-16.118	0.0018548
116.74	-18.939	0.0017807
118.39	25.984	0.0015673
118.87	23.306	0.001641
119.31	20.525	0.0017099
119.7	17.649	0.0017724
120.03	14.687	0.0018269
120.3	11.652	0.0018719
120.5	8.5593	0.0019058
120.63	5.4254	0.0019278
120.68	2.2686	0.001937
120.66	-0.89228	0.0019332
120.56	-4.0379	0.0019164
120.39	-7.1498	0.0018873
120.15	-10.21	0.0018468
119.84	-13.204	0.0017961
119.47	-16.118	0.0017366
119.06	-18.939	0.0016702
120.57	25.984	0.0014692
121.07	23.306	0.0015353
121.53	20.525	0.0015969
121.94	17.649	0.0016526
122.28	14.687	0.001701
122.56	11.652	0.0017409
122.77	8.5593	0.001771
122.91	5.4254	0.0017904
122.96	2.2686	0.0017985
122.94	-0.89228	0.0017952
122.84	-4.0379	0.0017803
122.66	-7.1498	0.0017546
122.41	-10.21	0.0017186
122.09	-13.204	0.0016736
121.71	-16.118	0.0016207
121.27	-18.939	0.0015614
122.66	25.984	0.0013736
123.18	23.306	0.0014325
123.65	20.525	0.0014873
124.07	17.649	0.0015367
124.43	14.687	0.0015796
124.72	11.652	0.0016148
124.94	8.5593	0.0016413
125.08	5.4254	0.0016584
125.13	2.2686	0.0016656
125.11	-0.89228	0.0016626
125.01	-4.0379	0.0016496
124.82	-7.1498	0.0016268
124.56	-10.21	0.0015951
124.23	-13.204	0.0015553
123.83	-16.118	0.0015085
123.38	-18.939	0.0014557
124.66	25.984	0.0012812
125.19	23.306	0.0013336
125.68	20.525	0.0013822
126.11	17.649	0.0014259
126.48	14.687	0.0014637
126.77	11.652	0.0014947
126.99	8.5593	0.001518
127.14	5.4254	0.001533
127.2	2.2686	0.0015393
127.17	-0.89228	0.0015366
127.06	-4.0379	0.0015252
126.87	-7.1498	0.0015053
126.61	-10.21	0.0014774
126.27	-13.204	0.0014423
125.86	-16.118	0.0014009
125.4	-18.939	0.0013543

