32.7	15.30316075	1.639444257
50	12.80425209	1.282706393
55	13.0967096	1.311382254
60	13.06293946	1.307873679
65	13.2900538	1.331058688
70	13.28910444	1.331110295
75	13.19072349	1.320997407
80	12.68701953	1.270689005
85	10.82041258	1.083907734
90	9.852009865	0.98648446
95	8.446087238	0.848452903
100	7.69164342	0.771088399
105	6.861549073	0.688616366
110	6.334762082	0.635674068
115	5.814457871	0.583310882
120	5.330473509	0.534805789
125	4.977148379	0.499378189
130	4.608199475	0.490676181
