32.7	4.438383831	4.4
50	0.805308318	0.270692254
55	0.389142274	0.162959459
60	0.983665194	0.248924685
65	0.416166044	0.184607487
70	0.156737861	0.117269361
75	0.443189813	0.184457583
80	0.767475041	0.246619777
85	0.448594566	0.182745484
90	0.189166383	0.098396121
95	0.324285229	0.223141429
100	0.18376163	0.118776096
105	0.302666213	0.172460081
115	0.594522919	0.210379757
120	0.237809168	0.129198328
125	0.345904244	0.151549218
130	1.756544989	1.468896712
